domain,is_file_found,is_file_valid,http_status,acknowledgments,canonical,contact,encryption,expires,hiring,policy,preferred_languages,errors
exotix.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://exotix.co.uk/.well-known/security.txt"": dial tcp: lookup exotix.co.uk on 1.1.1.1:53: no such host"
falcon-ifa.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://falcon-ifa.com/.well-known/security.txt"": dial tcp 85.233.160.22:443: connect: connection refused"
concept-it.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://concept-it.com/.well-known/security.txt"": dial tcp 94.136.40.82:443: connect: connection refused"
lepepartners.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://lepepartners.com/.well-known/security.txt"": dial tcp 94.136.40.82:443: connect: connection refused"
hardmanandco.com,false,false,404,,,,,,,,,https://hardmanandco.com/security.txt file may not exist - HTTP error code: 404
crenergy.co.uk,false,false,200,,,,,,,,,Content-type (text/html; charset=UTF-8) is not valid
theconsultingconsortium.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://theconsultingconsortium.com/.well-known/security.txt"": dial tcp 94.136.40.82:443: connect: connection refused"
pscomputer.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://pscomputer.co.uk/.well-known/security.txt"": dial tcp 178.79.190.211:443: connect: connection refused"
integer-research.com,false,false,404,,,,,,,,,https://integer-research.com/security.txt file may not exist - HTTP error code: 404
accesstraining.org.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://accesstraining.org.uk/.well-known/security.txt"": dial tcp 94.136.40.82:443: connect: connection refused"
hansongreen.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://hansongreen.co.uk/.well-known/security.txt"": dial tcp 94.136.40.82:443: connect: connection refused"
firstlondonsecurities.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://firstlondonsecurities.com/.well-known/security.txt"": dial tcp: lookup firstlondonsecurities.com on 1.1.1.1:53: no such host"
motivcom.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://motivcom.com/.well-known/security.txt"": dial tcp 62.116.130.8:443: connect: connection refused"
julianhodgebank.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://julianhodgebank.com/.well-known/security.txt"": x509: certificate is valid for *.wpengine.com, wpengine.com, not julianhodgebank.com"
leonardcurtis.co.uk,false,false,404,,,,,,,,,https://leonardcurtis.co.uk/security.txt file may not exist - HTTP error code: 404
francisclark.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://francisclark.co.uk/.well-known/security.txt"": x509: certificate is valid for *.wpmudev.host, wpmudev.host, not francisclark.co.uk"
levy.eu.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://levy.eu.com/.well-known/security.txt"": x509: certificate is valid for *.wordpress.com, wordpress.com, not levy.eu.com"
crossbridgecapital.com,false,false,404,,,,,,,,,https://crossbridgecapital.com/security.txt file may not exist - HTTP error code: 404
intedelta.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://intedelta.co.uk/.well-known/security.txt"": dial tcp 217.70.184.38:443: connect: connection refused"
hwca.com,false,false,404,,,,,,,,,https://www.hwca.com/security.txt file may not exist - HTTP error code: 404
dowgatecapitalstockbrokers.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://dowgatecapitalstockbrokers.co.uk/.well-known/security.txt"": dial tcp 94.136.40.82:443: connect: connection refused"
clayrogers.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://clayrogers.com/.well-known/security.txt"": dial tcp 94.136.40.82:443: connect: connection refused"
rgaconsulting.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://rgaconsulting.co.uk/.well-known/security.txt"": dial tcp 84.22.188.200:443: connect: connection refused"
psel.co.uk,false,false,200,,,,,,,,,Content-type (text/html; charset=UTF-8) is not valid
meadowbankassociates.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://meadowbankassociates.co.uk/.well-known/security.txt"": x509: certificate has expired or is not yet valid: current time 2022-08-08T13:03:38+01:00 is after 2018-03-13T11:11:30Z"
whitechurchfc.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://whitechurchfc.co.uk/.well-known/security.txt"": dial tcp 94.136.40.82:443: connect: connection refused"
chapmanblack.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://chapmanblack.co.uk/.well-known/security.txt"": dial tcp 94.136.40.82:443: connect: connection refused"
pyramidresearch.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://pyramidresearch.com/.well-known/security.txt"": dial tcp 80.92.65.214:443: connect: connection refused"
brunswickgroup.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://brunswickgroup.com/.well-known/security.txt"": dial tcp 162.13.87.173:443: connect: connection refused"
dcisions.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://dcisions.com/.well-known/security.txt"": dial tcp 94.136.40.82:443: connect: connection refused"
burwoodsage.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://burwoodsage.co.uk/.well-known/security.txt"": dial tcp 85.233.160.215:443: connect: connection refused"
fundalytics.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://fundalytics.com/.well-known/security.txt"": x509: certificate is not valid for any names, but wanted to match fundalytics.com"
singletonclamp.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://singletonclamp.co.uk/.well-known/security.txt"": dial tcp 94.136.40.82:443: connect: connection refused"
theenergysolutionsgroup.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://theenergysolutionsgroup.co.uk/.well-known/security.txt"": dial tcp 94.136.40.82:443: connect: connection refused"
crispgroup.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://crispgroup.com/.well-known/security.txt"": x509: certificate is valid for srv-php3.wearedestination.com, not crispgroup.com"
wilkinskennedy.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://wilkinskennedy.com/.well-known/security.txt"": x509: certificate is valid for is-54589.candasys.co.uk, not wilkinskennedy.com"
grant-thornton.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://grant-thornton.co.uk/.well-known/security.txt"": x509: certificate is valid for *.dxc.episerver.net, dxc.episerver.net, not grant-thornton.co.uk"
bidwells.co.uk,false,false,404,,,,,,,,,https://www.bidwells.co.uk/security.txt file may not exist - HTTP error code: 404
curtisbanks.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://curtisbanks.co.uk/.well-known/security.txt"": x509: certificate signed by unknown authority"
world-check.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://world-check.com/.well-known/security.txt"": dial tcp 159.220.50.88:443: connect: connection refused"
hbinternational.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://hbinternational.co.uk/.well-known/security.txt"": x509: certificate is valid for *.secure-secure.co.uk, secure-secure.co.uk, not hbinternational.co.uk"
hannamandpartners.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://hannamandpartners.com/.well-known/security.txt"": x509: certificate is valid for www.hannam.partners, hannam.partners, not hannamandpartners.com"
financial-ombudsman.org.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://financial-ombudsman.org.uk/.well-known/security.txt"": x509: certificate signed by unknown authority"
iafcapital.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://iafcapital.com/.well-known/security.txt"": dial tcp: lookup iafcapital.com on 1.1.1.1:53: no such host"
altiumcapital.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://altiumcapital.com/.well-known/security.txt"": dial tcp 94.136.40.82:443: connect: connection refused"
gtallp.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://gtallp.com/.well-known/security.txt"": EOF"
kytegroup.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://kytegroup.com/.well-known/security.txt"": dial tcp 194.233.195.129:443: connect: connection refused"
spofforths.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://spofforths.co.uk/.well-known/security.txt"": x509: certificate is valid for practiceweb.co.uk, not spofforths.co.uk"
perspective-group.com,false,false,200,,,,,,,,,Content-type (text/html; charset=UTF-8) is not valid
odgersberndtson.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://odgersberndtson.co.uk/.well-known/security.txt"": x509: certificate is valid for berwickpartners.co.uk, www.berwickpartners.co.uk, not odgersberndtson.co.uk"
pointonyork.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://pointonyork.co.uk/.well-known/security.txt"": x509: certificate has expired or is not yet valid: current time 2022-08-08T13:03:38+01:00 is after 2018-04-10T23:02:28Z"
ifmackinnon.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://ifmackinnon.co.uk/.well-known/security.txt"": EOF"
smithers.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://smithers.co.uk/.well-known/security.txt"": dial tcp 178.79.169.74:443: connect: connection refused"
reespollock.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://reespollock.co.uk/.well-known/security.txt"": x509: certificate is valid for *.secure-secure.co.uk, secure-secure.co.uk, not reespollock.co.uk"
cityandmerchant.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://cityandmerchant.com/.well-known/security.txt"": dial tcp 85.233.160.146:443: connect: connection refused"
wmcompany.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://wmcompany.com/.well-known/security.txt"": dial tcp 159.220.50.88:443: connect: connection refused"
eiris.org,false,false,200,,,,,,,,,Content-type (text/html; charset=UTF-8) is not valid
clearwatercf.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://clearwatercf.com/.well-known/security.txt"": dial tcp 94.136.40.82:443: connect: connection refused"
ib.hsbc.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://ib.hsbc.com/.well-known/security.txt"": dial tcp: lookup ib.hsbc.com on 1.1.1.1:53: no such host"
nbsc.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://nbsc.co.uk/.well-known/security.txt"": x509: certificate has expired or is not yet valid: current time 2022-08-08T13:03:38+01:00 is after 2018-03-09T10:55:23Z"
amtec.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://amtec.co.uk/.well-known/security.txt"": x509: certificate is valid for amtec-group.com, amtec-group.co.uk, amtec-group.net, amtec-group.org, amtechaulage.co.uk, amtechire.co.uk, amtecmachinery.co.uk, ellismachinery.co.uk, mail.amtechaulage.co.uk, mail.amtechire.co.uk, www.amtec-group.co.uk, www.amtec-group.com, www.amtec-group.net, www.amtec-group.org, www.amtechaulage.co.uk, www.amtechire.co.uk, www.amtecmachinery.co.uk, www.ellismachinery.co.uk, not amtec.co.uk"
lariveuk.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://lariveuk.co.uk/.well-known/security.txt"": dial tcp: lookup lariveuk.co.uk on 1.1.1.1:53: no such host"
libertaspartnersllp.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://libertaspartnersllp.com/.well-known/security.txt"": dial tcp: lookup libertaspartnersllp.com on 1.1.1.1:53: no such host"
knightmunro.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://knightmunro.co.uk/.well-known/security.txt"": dial tcp: lookup knightmunro.co.uk on 1.1.1.1:53: no such host"
brightworkltd.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://brightworkltd.com/.well-known/security.txt"": dial tcp 154.80.187.151:443: connect: connection refused"
ineumconsulting.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://ineumconsulting.co.uk/.well-known/security.txt"": dial tcp: lookup ineumconsulting.co.uk on 1.1.1.1:53: no such host"
grenadiercapital.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://grenadiercapital.com/.well-known/security.txt"": EOF"
msiltd.com,false,false,200,,,,,,,,,Content-type (text/html) is not valid
loebaron.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://loebaron.co.uk/.well-known/security.txt"": x509: certificate is valid for sfw1.helpinternet.co.uk, www.sfw1.helpinternet.co.uk, not loebaron.co.uk"
ittransport.co.uk,false,false,404,,,,,,,,,https://www.ittransport.co.uk/security.txt file may not exist - HTTP error code: 404
jcca.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://jcca.co.uk/.well-known/security.txt"": x509: certificate signed by unknown authority"
poyry.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://poyry.co.uk/.well-known/security.txt"": x509: certificate is valid for apajamatkat.mosaic.fi, not poyry.co.uk"
share.com,false,false,404,,,,,,,,,https://share.com/security.txt file may not exist - HTTP error code: 404
newellpalmer.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://newellpalmer.co.uk/.well-known/security.txt"": x509: certificate is valid for *.wpengine.com, wpengine.com, not newellpalmer.co.uk"
jobsfinancial.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://jobsfinancial.com/.well-known/security.txt"": x509: certificate has expired or is not yet valid: current time 2022-08-08T13:03:38+01:00 is after 2020-07-14T11:42:08Z"
exclusive-analysis.com,false,false,0,,,,,,,,,"HTTP response error: Get ""https://exclusive-analysis.com/.well-known/security.txt"": x509: certificate is valid for www.ihs.com, events.ipreo.com, energy.ihs.com, solutions.ihs.com, www.ihsstandardsexpert.com, ihs.com.au, www.mccloskeycoal.com, africa.ihs.com, standardsxpert.mobi, www.SHAREHOLDERINSITE.BIZ, arabic.ihs.com, investor.ihsmarkit.com, msds.ihs.com, www.tagaudit.com, globalwindow.ihs.com, www.global-mapping.com, www.joc-inland-distribution.com, www3.ihs.com, fr.ihs.com, www.polk.com, signature.ihsmarkit.com, pcm.ipreo.com, ca.ihs.com, www.ihsstandardsexpert.net, www.ihs.com.au, press.ihs.com, www.dredgingandports.com, www.standardsxpert.mobi, partsearch.ihs.com, www.ipreo.com, agrafnp.com.br, SHAREHOLDERINSITE.INFO, fnponline.com.br, infonet.ihsmarkit.com, test.macroadvisers.com, conferences.ihs.com, standardsexpert.mobi, standardsxpert.net, SHAREHOLDERINSITE.ORG, safetyatsea.net, www.SHAREHOLDERINSITE.ORG, ihsstandardsexpert.org, store.ihs.com, aec.ihs.com, apps.mysource.ihs.com, careers.ihsmarkit.com, thesource2.ihs.com, SHAREHOLDERINSITE.BIZ, www.standardsxpert.org, apps.mysourcedev.ihs.com, healthcare.blogs.ihs.com, www.coalportal.com, www.piers.com, www.dodsondatasystems.com, joc-inland-distribution.com, www.ihsstandardsexpert.org, joc-tpm.com, www.pointlogicenergy.com, www.fnponline.com.br, canada.ihs.com, emagazines.ihsmarkit.com, CLEAR-MOMENTUM.COM, www.agrianual.com.br, electronics.ihs.com, jobs.ihs.com, chemical.ihs.com, engineers.ihs.com, standardsexpert.info, standardsxpert.org, fnpconsultoria.com.br, www.ihsjapan.co.jp, www.CLEAR-MOMENTUM.COM, maps.ihs.com, coalportal.com, eu-rdweb.ihsmarkit.com, mexico.ihs.com, global-mapping.com, www.kyc.com, CLEARMOMENTUM.COM, fairplay.ihs.com, aero.ihs.com, shop.ihs.com, unconventionalenergy.blogs.ihs.com, tagaudit.com, www.ilevelsolutions.com, ww2.ipreo.com, france.ihs.com, ipreo.com, www.fnpconsultoria.com.br, brand.ihsmarkit.com, ihs.com, www.joc-tpm.com, germany.ihs.com, www.safetyatsea.net, www.standardsexpert.mobi, apps.mysourcestg.ihs.com, www.pfcenergy.com, dredgingandports.com, www.SHAREHOLDERINSITE.NET, uk.ihs.com, polk-marketingsystems.com, expertconnect.ihsmarkit.com, engineers1.ihs.com, mx.ihs.com, mccloskeycoal.com, www.anualpec.com.br, government.ihs.com, www.cera.com, www.standardsexpert.org, standardsexpert.us, www.mybenefits.ihs.com, cis.ihs.com, private.tagaudit.com, packagingreview.ihs.com, ihsjapan.co.jp, ecn.ihs.com, standardsexpert.org, us-rdweb.ihsmarkit.com, mysourcedev.ihs.com, ecrstore.ihsmarkit.com, fnp.agribusiness.ihsmarkit.com, on.ihs.com, rosweb01n.tagaudit.com, ilevelsolutions.com, www.polk-marketingsystems.com, pfcenergy.com, www.standardsexpert.info, haystack.ihs.com, www.polk.ca, agrianual.com.br, polk.ca, mysite.ihs.com, dodsondatasystems.com, agribusiness.ihsmarkit.com, polk.com, expert.pointlogicenergy.com, www.coalportal.com.au, thesource.ihs.com, mysource.ihs.com, china.ihs.com, SHAREHOLDERINSITE.COM, client.pointlogicenergy.com, maritime.emags.ihs.com, blog.ihs.com, joc-breakbulk.com, www.CLEARMOMENTUM.COM, ihsstandardsexpert.com, standardsxpert.com, www.SHAREHOLDERINSITE.COM, www.SHAREHOLDERINSITE.INFO, info.ipreo.com, coalportal.com.au, pointlogic.opisnet.com, www.standardsxpert.net, pointlogicenergy.com, www.standardsxpert.com, community.ihs.com, piers.com, SHAREHOLDERINSITE.NET, mysourcestg.ihs.com, kyc.com, www.joc-breakbulk.com, ithub.ihsmarkit.com, aero-defense.ihs.com, cera.com, ihsstandardsexpert.net, investor.ihs.com, www.standardsexpert.us, www.agrafnp.com.br, parts.ihs.com, anualpec.com.br, not exclusive-analysis.com"
nbonline.co.uk,false,false,0,,,,,,,,,"HTTP response error: Get ""https://nbonline.co.uk/.well-known/security.txt"": x509: certificate has expired or is not yet valid: current time 2022-08-08T13:03:38+01:00 is after 2022-03-09T19:37:39Z"
